mz,rt,rt1,rt2,intensity,z,pic_label,score
634.8732807842279,6491.589163361851,6491.07034114743,6492.99377766993,41577224.84375,2,6491.589163361851_634.8732807842279_41577224.84375,
931.106289755767,6493.606509259927,6492.8192856684,6494.21625868227,12414793.0,2,6493.606509259927_931.106289755767_12414793.0,
634.8738199788567,6493.10773822439,6492.644278205879,6496.51613716029,38583079.671875,2,6493.10773822439_634.8738199788567_38583079.671875,
922.597304290816,6494.87450518949,6494.04125920677,6497.040135659219,99364241.75,2,6494.87450518949_922.597304290816_99364241.75,
642.8601991245506,6496.5769618771465,6495.44089774038,6497.38961664582,36677438.875,2,6496.5769618771465_642.8601991245506_36677438.875,
642.8603263689765,6504.516936678632,6503.345409192089,6505.36786512279,18371789.96875,2,6504.516936678632_642.8603263689765_18371789.96875,
922.597480192568,6504.744361954162,6504.044909156792,6509.60007766629,89018875.59375,2,6504.744361954162_922.597480192568_89018875.59375,
611.1169069367893,6508.921579275857,6508.34283665562,6511.04152063275,6536213.0,2,6508.921579275857_611.1169069367893_6536213.0,
634.8751391068305,6508.742539697766,6507.64286462211,6520.73185674096,72305505.46875,2,6508.742539697766_634.8751391068305_72305505.46875,
641.3567190763785,6508.926693319269,6508.34283665562,6511.04152063275,14803907.34375,2,6508.926693319269_641.3567190763785_14803907.34375,
647.3585640967732,6508.514612921119,6508.34283665562,6509.60007766629,9094902.9375,2,6508.514612921119_647.3585640967732_9094902.9375,
516.3121008614012,6510.423069147866,6508.91861013318,6515.96500913049,3207409.265625,2,6510.423069147866_516.3121008614012_3207409.265625,
532.6484543179506,6509.571955291046,6508.91861013318,6515.96500913049,4170966.765625,3,6509.571955291046_532.6484543179506_4170966.765625,
449.2714475006413,6523.345811318107,6513.2490525617695,6526.011726654989,2205942.5078125,3,6523.345811318107_449.2714475006413_2205942.5078125,
469.9489974341434,6518.375859109986,6513.2490525617695,6526.011726654989,5857112.296875,3,6518.375859109986_469.9489974341434_5857112.296875,
499.2966068111074,6522.478580376389,6518.475655235311,6531.841789044391,7627052.0703125,3,6522.478580376389_499.2966068111074_7627052.0703125,
652.7285377647796,6526.051740409274,6513.2490525617695,6528.874744571669,2447183.78125,3,6526.051740409274_652.7285377647796_2447183.78125,
514.3068831452031,6521.4976628968825,6518.475655235311,6531.841789044391,5020222.71484375,3,6521.4976628968825_514.3068831452031_5020222.71484375,
556.6669015427125,6524.460720439051,6515.96500913049,6534.85941306498,3298325.11328125,3,6524.460720439051_556.6669015427125_3298325.11328125,
604.3633014400657,6525.17976353445,6515.96500913049,6540.894502557751,5832614.6640625,2,6525.17976353445_604.3633014400657_5832614.6640625,
664.3984800726495,6527.180672934945,6513.2490525617695,6531.841789044391,6574112.80078125,2,6527.180672934945_664.3984800726495_6574112.80078125,
441.2664966809673,6524.943907170747,6509.60007766629,6540.894502557751,1907168.619140625,3,6524.943907170747_441.2664966809673_1907168.619140625,
502.302558162051,6526.915107903627,6511.04152063275,6534.85941306498,3102522.03515625,2,6526.915107903627_502.302558162051_3102522.03515625,
516.3121042896688,6524.7323615777,6515.96500913049,6543.8065970316,5882577.112304688,2,6524.7323615777_516.3121042896688_5882577.112304688,
600.6942071161924,6534.947833502446,6520.73185674096,6548.26735023402,4982851.1328125,3,6534.947833502446_600.6942071161924_4982851.1328125,
582.3508714629444,6524.154687479954,6515.96500913049,6540.894502557751,6408182.28515625,2,6524.154687479954_582.3508714629444_6408182.28515625,
616.0370849643105,6539.566159815,6523.24427572632,6543.8065970316,2994200.21875,3,6539.566159815_616.0370849643105_2994200.21875,
623.8762399234049,6534.989139019347,6518.475655235311,6537.87707308674,4296198.45703125,2,6534.989139019347_623.8762399234049_4296198.45703125,
695.9283697651924,6534.812723516558,6523.24427572632,6540.894502557751,2789177.953125,2,6534.812723516558_695.9283697651924_2789177.953125,
698.4075596204877,6534.910099493074,6523.24427572632,6537.87707308674,3606698.2109375,2,6534.910099493074_698.4075596204877_3606698.2109375,
458.2745250160294,6534.204834690382,6513.2490525617695,6553.23668710137,5511364.943359375,3,6534.204834690382_458.2745250160294_5511364.943359375,
731.4403093898617,6537.747962811229,6523.24427572632,6546.4660566225,10773969.359375,2,6537.747962811229_731.4403093898617_10773969.359375,
531.9878682966881,6539.912614812422,6528.874744571669,6548.26735023402,8409724.65234375,3,6539.912614812422_531.9878682966881_8409724.65234375,
751.9487952416256,6536.0594943594815,6526.011726654989,6548.26735023402,3653777.734375,2,6536.0594943594815_751.9487952416256_3653777.734375,
546.6632290641736,6541.070292328244,6537.87707308674,6550.44442919634,10988749.037109377,3,6541.070292328244_546.6632290641736_10988749.037109377,
418.79943684907374,6540.830312246902,6531.841789044391,6551.503496088,3199480.765625,2,6540.830312246902_418.79943684907374_3199480.765625,
388.2725699349514,6551.127511965351,6528.874744571669,6557.86196557428,17825735.3515625,2,6551.127511965351_388.2725699349514_17825735.3515625,
553.8316955781142,6551.782744770666,6550.44442919634,6552.10594073679,2999014.609375,2,6551.782744770666_553.8316955781142_2999014.609375,
472.7838223455003,6552.097223573841,6549.45907024287,6552.859889186849,3704869.83203125,2,6552.097223573841_472.7838223455003_3704869.83203125,
685.408620453592,6554.185795171694,6553.23668710137,6555.14534357928,7242033.484375,2,6554.185795171694_685.408620453592_7242033.484375,
698.406659930062,6554.577129395626,6553.83928922556,6556.977952159888,10887973.7109375,2,6554.577129395626_698.406659930062_10887973.7109375,
706.3939457899534,6555.615490964986,6553.56316212558,6556.977952159888,31924357.8515625,2,6555.615490964986_706.3939457899534_31924357.8515625,
714.3800712959563,6555.106291324291,6553.83928922556,6556.977952159888,35119333.78125,2,6555.106291324291_714.3800712959563_35119333.78125,
685.4092769133769,6560.029202681015,6559.39425567534,6560.677529610631,5186840.9375,2,6560.029202681015_685.4092769133769_5186840.9375,
553.8315085464887,6560.352361552023,6559.56925670052,6561.00806013489,2866235.125,2,6560.352361552023_553.8315085464887_2866235.125,
549.2742378089819,6564.076537264268,6563.671542562471,6565.585054553971,7006134.9375,2,6564.076537264268_549.2742378089819_7006134.9375,
471.75183311769126,6565.572897440788,6564.42588964845,6567.931308187469,4665769.171875,2,6565.572897440788_471.75183311769126_4665769.171875,
428.7571488189941,6565.796027036138,6563.671542562471,6570.35349372768,6742852.5625,2,6565.796027036138_428.7571488189941_6742852.5625,
664.3965259430361,6567.297386627737,6566.6976277008,6573.84185818578,2942762.25,2,6567.297386627737_664.3965259430361_2942762.25,
726.7611662491519,6569.679017774815,6567.502729572269,6570.35349372768,1372567.578125,3,6569.679017774815_726.7611662491519_1372567.578125,
670.7419649990569,6572.857829698985,6570.9884392395,6573.84185818578,4056616.828125,3,6572.857829698985_670.7419649990569_4056616.828125,
685.7510190151161,6572.879650603798,6570.9884392395,6573.84185818578,1729694.9140625,3,6572.879650603798_685.7510190151161_1729694.9140625,
472.7836742760528,6564.431660995843,6563.29454211138,6575.74161461736,6905515.916015625,2,6564.431660995843_472.7836742760528_6905515.916015625,
570.004308887586,6573.1729429537245,6569.092306651109,6578.45641664409,4073702.9140625,3,6573.1729429537245_570.004308887586_4073702.9140625,
671.4164452853082,6575.800873141026,6572.124579705211,6578.45641664409,3840199.15625,3,6575.800873141026_671.4164452853082_3840199.15625,
672.7330621222588,6573.872511578784,6570.9884392395,6575.74161461736,3923957.625,3,6573.872511578784_672.7330621222588_3923957.625,
677.4194893755589,6573.9040517416,6570.35349372768,6575.74161461736,8985415.4296875,3,6573.9040517416_677.4194893755589_8985415.4296875,
687.741793135016,6573.900823445787,6570.9884392395,6575.74161461736,3994964.78125,3,6573.900823445787_687.741793135016_3994964.78125,
582.8546197570088,6578.454345968496,6575.74161461736,6581.448280610069,9305639.296875,2,6578.454345968496_582.8546197570088_9305639.296875,
638.0662516678308,6580.235552884516,6578.45641664409,6591.31352309133,15594397.703125,3,6580.235552884516_638.0662516678308_15594397.703125,
623.3908238076938,6580.33838704928,6578.45641664409,6595.873616613391,12691714.4375,3,6580.33838704928_623.3908238076938_12691714.4375,
658.3934301401496,6590.46950450214,6583.5527651682005,6595.873616613391,2241594.375,3,6590.46950450214_658.3934301401496_2241594.375,
436.7677981514532,6591.029703135185,6580.2563821449,6622.32591060543,12103369.7890625,2,6591.029703135185_436.7677981514532_12103369.7890625,
545.3608963726339,6593.899651721124,6591.31352309133,6604.849190153131,6786869.90625,2,6593.899651721124_545.3608963726339_6786869.90625,
455.7987647226674,6590.802574811304,6588.97517362977,6600.603682674419,6351362.80078125,2,6590.802574811304_455.7987647226674_6351362.80078125,
656.9344843411383,6596.601451721321,6592.661469139111,6603.182584203721,6595494.875,2,6596.601451721321_656.9344843411383_6595494.875,
623.3910021824105,6598.825377790874,6591.31352309133,6605.78814069177,5882965.475830078,3,6598.825377790874_623.3910021824105_5882965.475830078,
359.1782625079759,6605.187199558704,6592.661469139111,6611.00689712907,8148894.8193359375,2,6605.187199558704_359.1782625079759_8148894.8193359375,
451.9597136589181,6599.191150189482,6597.190517105099,6601.94357220078,1843838.78125,3,6599.191150189482_451.9597136589181_1843838.78125,
608.0457667148347,6596.549816966138,6595.873616613391,6606.97538916015,7868873.88671875,3,6596.549816966138_608.0457667148347_7868873.88671875,
634.4184225127387,6597.700309640379,6594.93497768784,6603.182584203721,2531118.328125,2,6597.700309640379_634.4184225127387_2531118.328125,
652.7418748407065,6595.618120079452,6590.47107759858,6600.603682674419,1933968.41796875,3,6595.618120079452_652.7418748407065_1933968.41796875,
714.454473504277,6598.741280876897,6592.661469139111,6601.94357220078,3166410.8828125,2,6598.741280876897_714.454473504277_3166410.8828125,
417.29502143845207,6600.29204058631,6596.55904308699,6603.182584203721,2523218.08984375,2,6600.29204058631_417.29502143845207_2523218.08984375,
520.3306681289783,6600.743161402672,6591.31352309133,6607.72977415467,6168388.890625,3,6600.743161402672_520.3306681289783_6168388.890625,
549.6784566711094,6598.663269511548,6591.31352309133,6607.72977415467,9076819.84765625,3,6598.663269511548_549.6784566711094_9076819.84765625,
590.3923187560924,6602.433092861276,6598.07496861363,6606.97538916015,3786328.00390625,2,6602.433092861276_590.3923187560924_3786328.00390625,
530.6512148018567,6600.591161683567,6592.661469139111,6606.42285064602,10904469.84375,3,6600.591161683567_530.6512148018567_10904469.84375,
612.4050483558258,6601.21863479741,6595.873616613391,6605.78814069177,5219535.4609375,2,6601.21863479741_612.4050483558258_5219535.4609375,
581.3874941726588,6603.662626291351,6598.07496861363,6606.97538916015,3961541.42578125,2,6603.662626291351_581.3874941726588_3961541.42578125,
568.3794097665474,6604.625380460326,6600.603682674419,6607.72977415467,3695970.828125,2,6604.625380460326_568.3794097665474_3695970.828125,
559.3770708369568,6603.307345632679,6600.603682674419,6607.72977415467,7928497.984375,2,6603.307345632679_559.3770708369568_7928497.984375,
398.23922710178505,6604.105130549484,6603.182584203721,6607.40330723667,1970033.9296875,3,6604.105130549484_398.23922710178505_1970033.9296875,
582.3454929404825,6606.986355481453,6604.849190153131,6608.005758561119,2675561.3359375,2,6606.986355481453_582.3454929404825_2675561.3359375,
439.2470892900897,6606.319476323926,6591.31352309133,6608.33220807456,4732162.421875,2,6606.319476323926_439.2470892900897_4732162.421875,
546.3663447072656,6607.022378399205,6601.94357220078,6608.005758561119,5304261.0546875,2,6607.022378399205_546.3663447072656_5304261.0546875,
537.3607625501445,6607.509593867124,6601.94357220078,6612.57292059804,10894801.5703125,2,6607.509593867124_537.3607625501445_10894801.5703125,
496.9914342677211,6608.003635451616,6607.72977415467,6612.57292059804,1958195.375,3,6608.003635451616_496.9914342677211_1958195.375,
439.3555995265315,6609.30480313165,6608.005758561119,6612.57292059804,2055540.859375,2,6609.30480313165_439.3555995265315_2055540.859375,
603.401619572559,6613.485541951308,6608.810692585951,6614.746769584649,1765494.078125,2,6613.485541951308_603.401619572559_1765494.078125,
615.7258601353715,6610.324222568757,6609.542782582289,6612.57292059804,1144031.4375,3,6610.324222568757_615.7258601353715_1144031.4375,
515.66825205567,6613.745932602814,6609.542782582289,6619.36178962137,3782695.78515625,3,6613.745932602814_515.66825205567_3782695.78515625,
530.0078755897549,6609.053992080826,6608.33220807456,6619.36178962137,3182552.47265625,3,6609.053992080826_530.0078755897549_3182552.47265625,
580.0383130302195,6612.582213971575,6609.542782582289,6614.746769584649,1799541.2265625,3,6612.582213971575_580.0383130302195_1799541.2265625,
493.3344299932484,6608.678681634665,6603.182584203721,6625.339911140431,5014456.640625,2,6608.678681634665_493.3344299932484_5014456.640625,
359.18009697468256,6611.733560492958,6608.810692585951,6619.36178962137,6495227.188720703,2,6611.733560492958_359.18009697468256_6495227.188720703,
381.69247566707054,6616.801724445124,6610.32536057379,6619.36178962137,3173866.59375,2,6616.801724445124_381.69247566707054_3173866.59375,
449.3080743292689,6612.421360845863,6608.810692585951,6631.378030575752,5425259.45703125,2,6612.421360845863_449.3080743292689_5425259.45703125,
556.6903566109688,6612.724351303592,6611.7394086494405,6619.36178962137,1842778.55859375,3,6612.724351303592_556.6903566109688_1842778.55859375,
581.3888342343247,6609.535605077717,6608.810692585951,6616.75020007038,1869742.703125,2,6609.535605077717_581.3888342343247_1869742.703125,
500.6583414629269,6608.803553856841,6608.33220807456,6622.32591060543,1529349.71875,3,6608.803553856841_500.6583414629269_1529349.71875,
452.2716043851114,6614.657844298459,6611.00689712907,6637.4518436565295,6080361.298828125,2,6614.657844298459_452.2716043851114_6080361.298828125,
503.8681953739436,6617.476503662664,6610.32536057379,6637.4518436565295,4243197.04296875,2,6617.476503662664_503.8681953739436_4243197.04296875,
634.4183631946736,6616.773925821663,6611.00689712907,6619.36178962137,3332337.9765625,2,6616.773925821663_634.4183631946736_3332337.9765625,
834.8507716017915,6622.432580014765,6611.00689712907,6625.339911140431,6432376.4921875,3,6622.432580014765_834.8507716017915_6432376.4921875,
568.3785849990518,6622.407449963962,6616.75020007038,6628.35910216713,3198381.53125,2,6622.407449963962_568.3785849990518_3198381.53125,
791.1586784146659,6622.3371535237375,6612.57292059804,6625.339911140431,5334910.953125,3,6622.3371535237375_791.1586784146659_5334910.953125,
805.8343638872535,6621.292505949096,6612.57292059804,6628.35910216713,5155531.16796875,3,6621.292505949096_805.8343638872535_5155531.16796875,
799.4902651165694,6623.670286733997,6612.57292059804,6634.41449514768,5188235.65625,3,6623.670286733997_799.4902651165694_5188235.65625,
392.74257573944817,6629.697144249892,6596.55904308699,6654.32939616585,11213805.65625,2,6629.697144249892_392.74257573944817_11213805.65625,
608.1306994915994,6638.198866232465,6625.339911140431,6649.52065066242,9172052.2265625,2,6638.198866232465_608.1306994915994_9172052.2265625,
656.0724226040628,6636.091280808468,6628.35910216713,6640.466104067791,3758855.3046875,3,6636.091280808468_656.0724226040628_3758855.3046875,
670.7488923639535,6634.512270072685,6628.35910216713,6643.47939256572,3508606.15234375,3,6634.512270072685_670.7488923639535_3508606.15234375,
672.7280372021825,6632.554925090366,6625.339911140431,6643.47939256572,8670874.39453125,3,6632.554925090366_672.7280372021825_8670874.39453125,
738.1238558192567,6631.549044088666,6628.35910216713,6640.466104067791,3321313.7890625,3,6631.549044088666_738.1238558192567_3321313.7890625,
824.8465608303097,6628.328850848639,6625.339911140431,6640.466104067791,4684313.40625,3,6628.328850848639_824.8465608303097_4684313.40625,
899.0317496366132,6640.474901903052,6628.35910216713,6645.904767073651,3229503.8125,2,6640.474901903052_899.0317496366132_3229503.8125,
428.22452287356623,6648.86814840155,6625.339911140431,6671.21372608089,8111342.88671875,2,6648.86814840155_428.22452287356623_8111342.88671875,1.2348295318899134
766.44873126359,6639.564410384877,6631.378030575752,6654.32939616585,4183180.27734375,2,6639.564410384877_766.44873126359_4183180.27734375,0.0
570.004400588703,6640.569177198312,6625.339911140431,6654.32939616585,9351269.39453125,3,6640.569177198312_570.004400588703_9351269.39453125,0.0
425.30771568338895,6654.334500459401,6637.4518436565295,6657.28968123342,3399728.0625,3,6654.334500459401_425.30771568338895_3399728.0625,1.5919707360575368
475.335286985194,6640.436006620885,6637.4518436565295,6654.32939616585,4242027.953125,2,6640.436006620885_475.335286985194_4242027.953125,1.0318925204574474
505.32822976865134,6647.658420531067,6643.47939256572,6654.32939616585,3778906.4765625,2,6647.658420531067_505.32822976865134_3778906.4765625,0.07161877645016274
571.3255600279871,6646.753662652879,6643.47939256572,6651.72456661605,3464867.904296875,2,6646.753662652879_571.3255600279871_3464867.904296875,0.0
469.8139413223973,6651.728014868278,6645.904767073651,6654.32939616585,9626743.890625,2,6651.728014868278_469.8139413223973_9626743.890625,0.0
497.32924341500194,6646.212158675229,6637.4518436565295,6654.32939616585,11050851.0859375,2,6646.212158675229_497.32924341500194_11050851.0859375,0.0
508.32034547888594,6643.460997013958,6640.466104067791,6654.32939616585,4227603.640625,2,6643.460997013958_508.32034547888594_4227603.640625,0.2535559688308535
380.190384690868,6645.751877373202,6611.7394086494405,6669.21122113608,11702424.771362305,2,6645.751877373202_380.190384690868_11702424.771362305,0.325059252564344
356.1406096124694,6645.879574265455,6643.47939256572,6654.32939616585,4524026.40625,2,6645.879574265455_356.1406096124694_4524026.40625,1.1820166498109235
385.2197144929672,6652.468666927691,6637.4518436565295,6660.05802468207,5391484.7265625,2,6652.468666927691_385.2197144929672_5391484.7265625,0.8108710592879133
433.2016652617,6651.453431468468,6625.339911140431,6673.6195000782,7273802.8828125,2,6651.453431468468_433.2016652617_7273802.8828125,0.0
516.2768434090993,6651.751777290596,6645.904767073651,6657.28968123342,2742438.375,2,6651.751777290596_516.2768434090993_2742438.375,2.4390789045984307
450.237461882278,6650.352160320451,6611.00689712907,6676.2937736883005,7264828.314453125,2,6650.352160320451_450.237461882278_7264828.314453125,1.332811282992066
505.2781077927645,6655.806741836612,6640.466104067791,6662.5220951214005,6197518.4140625,2,6655.806741836612_505.2781077927645_6197518.4140625,0.0
527.2992974613811,6651.761688692074,6647.620229639071,6665.86717060947,6043602.59765625,2,6651.761688692074_527.2992974613811_6043602.59765625,0.0
450.7941527694714,6654.299693327615,6649.52065066242,6662.5220951214005,6547723.6875,2,6654.299693327615_450.7941527694714_6547723.6875,0.5816918377584096
461.8176217061806,6657.3133750466,6643.47939256572,6660.05802468207,7868390.12109375,2,6657.3133750466_461.8176217061806_7868390.12109375,1.4129553057875146
477.2269199729421,6657.176263873003,6645.904767073651,6662.5220951214005,5870895.800292969,2,6657.176263873003_477.2269199729421_5870895.800292969,0.0
458.2494840200852,6655.47439664888,6649.52065066242,6665.86717060947,6406450.38671875,2,6655.47439664888_458.2494840200852_6406450.38671875,0.13880076581799766
431.2590259343816,6658.636670346115,6645.904767073651,6718.502580083849,18261161.40625,2,6658.636670346115_431.2590259343816_18261161.40625,0.0
417.79095534089953,6659.115047200841,6651.72456661605,6679.01888815308,7929619.875,2,6659.115047200841_417.79095534089953_7929619.875,0.26898685901246033
565.3611372577358,6671.242878802466,6651.72456661605,6676.2937736883005,4939184.15625,3,6671.242878802466_565.3611372577358_4939184.15625,0.0
492.6880376989626,6676.115220302144,6669.21122113608,6679.01888815308,3596976.98828125,2,6676.115220302144_492.6880376989626_3596976.98828125,0.0
512.2832562706088,6642.170765196043,6634.41449514768,6681.785290159229,7150609.7578125,2,6642.170765196043_512.2832562706088_7150609.7578125,0.46488395949034383
629.7749143347409,6673.56643279628,6671.21372608089,6679.01888815308,6028818.96875,2,6673.56643279628_629.7749143347409_6028818.96875,0.0
639.77761103545,6674.793141755319,6669.21122113608,6681.785290159229,15330591.021484377,2,6674.793141755319_639.77761103545_15330591.021484377,2.514036800785235
638.7789413444095,6675.151062398199,6669.21122113608,6681.785290159229,20755777.3671875,2,6675.151062398199_638.7789413444095_20755777.3671875,2.3902943402134396
647.262359107792,6675.864477530482,6669.21122113608,6681.785290159229,56482492.4609375,2,6675.864477530482_647.262359107792_56482492.4609375,2.8264368439302583
796.3526595046446,6675.739237137089,6669.21122113608,6679.01888815308,6594187.4375,2,6675.739237137089_796.3526595046446_6594187.4375,0.0
802.8364302621304,6675.074873399008,6669.21122113608,6681.785290159229,19746044.831344604,2,6675.074873399008_802.8364302621304_19746044.831344604,
801.3385520238908,6673.597173623299,6671.21372608089,6681.785290159229,16346526.2890625,2,6673.597173623299_801.3385520238908_16346526.2890625,
949.4259883060026,6675.027732570521,6671.21372608089,6681.785290159229,14654888.595703123,2,6675.027732570521_949.4259883060026_14654888.595703123,
947.9247320954928,6675.8478885695495,6671.21372608089,6681.785290159229,10050519.30078125,2,6675.8478885695495_947.9247320954928_10050519.30078125,
957.412276490492,6675.954114433969,6671.21372608089,6679.01888815308,20548807.36328125,2,6675.954114433969_957.412276490492_20548807.36328125,
644.3126619160098,6677.365780504949,6667.46118215466,6681.785290159229,6585959.602539063,2,6677.365780504949_644.3126619160098_6585959.602539063,
389.641644150701,6681.872661533688,6671.21372608089,6684.55005673314,2604750.390625,2,6681.872661533688_389.641644150701_2604750.390625,
530.6522053074872,6669.202776004476,6657.28968123342,6701.81049159909,3979551.484375,3,6669.202776004476_530.6522053074872_3979551.484375,
406.76881755032326,6667.018892428911,6660.05802468207,6695.9099215641,4810245.140625,2,6667.018892428911_406.76881755032326_4810245.140625,
428.2263584675176,6693.091288441493,6669.21122113608,6756.977441705701,6127864.04296875,2,6693.091288441493_428.2263584675176_6127864.04296875,
660.7465707966949,6686.129137694175,6679.01888815308,6695.9099215641,1567830.15625,3,6686.129137694175_660.7465707966949_1567830.15625,
544.6613162277212,6690.389407507303,6684.55005673314,6720.15105716133,2839074.93359375,3,6690.389407507303_544.6613162277212_2839074.93359375,
384.7553199973194,6665.825494383982,6664.422203577991,6704.16991416357,2561972.265625,2,6665.825494383982_384.7553199973194_2561972.265625,
565.6989014168394,6693.252081255958,6667.46118215466,6720.15105716133,10665240.216796877,3,6693.252081255958_565.6989014168394_10665240.216796877,
891.5361739918466,6684.536528071893,6679.01888815308,6701.81049159909,2191964.5625,2,6684.536528071893_891.5361739918466_2191964.5625,
750.4833393784271,6695.892544584665,6693.12931815528,6704.16991416357,1729196.140625,2,6695.892544584665_750.4833393784271_1729196.140625,
867.0431665990445,6687.238886687895,6684.55005673314,6706.0178516283,3134934.546875,2,6687.238886687895_867.0431665990445_3134934.546875,
572.6683780844031,6691.927068134051,6681.785290159229,6707.76479307558,2080126.85546875,3,6691.927068134051_572.6683780844031_2080126.85546875,
490.2696659240559,6684.473097044327,6681.785290159229,6716.65555457022,4469099.515625,2,6684.473097044327_490.2696659240559_4469099.515625,
450.2381423043376,6689.117217842468,6676.2937736883005,6731.81150916957,4308579.310546875,2,6689.117217842468_450.2381423043376_4308579.310546875,
395.2761279917036,6708.038240119867,6695.9099215641,6722.7355782165605,2203884.8671875,2,6708.038240119867_395.2761279917036_2203884.8671875,
446.22587170501095,6698.249817816094,6690.295399703012,6716.65555457022,2465465.65625,2,6698.249817816094_446.22587170501095_2465465.65625,
461.7611722610424,6684.375853949494,6673.6195000782,6720.15105716133,10854525.814697266,2,6684.375853949494_461.7611722610424_10854525.814697266,
505.2833098270869,6693.288852001248,6657.28968123342,6721.445578254719,9922720.6484375,2,6693.288852001248_505.2833098270869_9922720.6484375,
476.24290796007057,6709.147455393249,6701.81049159909,6722.7355782165605,4895933.484375,2,6709.147455393249_476.24290796007057_4895933.484375,
512.2648893732351,6717.640045722672,6698.84255758668,6722.7355782165605,1855742.54296875,2,6717.640045722672_512.2648893732351_1855742.54296875,
534.7797043869663,6706.978936970369,6693.12931815528,6731.81150916957,2101524.546875,2,6706.978936970369_534.7797043869663_2101524.546875,
389.6779385292469,6694.291816023557,6671.21372608089,6722.7355782165605,4261083.466796875,2,6694.291816023557_389.6779385292469_4261083.466796875,
392.7435527324876,6713.809844221028,6654.32939616585,6782.54685310269,17997091.3984375,2,6713.809844221028_392.7435527324876_17997091.3984375,
498.25585843901575,6701.634381431532,6676.2937736883005,6722.7355782165605,5658679.3515625,2,6701.634381431532_498.25585843901575_5658679.3515625,
527.2997071612041,6688.260581975927,6665.86717060947,6726.73512355233,6350409.05078125,2,6688.260581975927_527.2997071612041_6350409.05078125,
556.2907074834243,6711.149676018322,6704.16991416357,6724.43057862663,2077624.6015625,2,6711.149676018322_556.2907074834243_2077624.6015625,
411.6933758221464,6721.438750744274,6720.15105716133,6750.926229633331,1399047.1953125,2,6721.438750744274_411.6933758221464_1399047.1953125,
446.2284245599676,6724.402064860289,6722.7355782165605,6756.977441705701,1288945.5703125,2,6724.402064860289_446.2284245599676_1288945.5703125,
500.99573846914194,6731.313710744201,6721.445578254719,6747.90357760332,1738360.234375,3,6731.313710744201_500.99573846914194_1738360.234375,
498.2590627501255,6725.592222957012,6722.7355782165605,6744.88144711398,1503229.9140625,2,6725.592222957012_498.2590627501255_1503229.9140625,
565.7028437113863,6724.191394559301,6720.15105716133,6747.90357760332,3491071.991210937,3,6724.191394559301_565.7028437113863_3491071.991210937,
433.2052351861749,6724.723109784356,6722.7355782165605,6756.977441705701,1683390.693359375,2,6724.723109784356_433.2052351861749_1683390.693359375,
553.8340671791342,6731.730174788304,6729.552553571701,6756.977441705701,922922.46875,2,6731.730174788304_553.8340671791342_922922.46875,
685.4158421427219,6721.432216429623,6720.15105716133,6771.840983189581,5883941.625,2,6721.432216429623_685.4158421427219_5883941.625,
389.6803931057066,6724.894189549123,6720.15105716133,6750.926229633331,1431024.130859375,2,6724.894189549123_389.6803931057066_1431024.130859375,
624.0702251200353,6721.411135632041,6720.15105716133,6741.85509864234,3429810.921875,3,6721.411135632041_624.0702251200353_3429810.921875,
594.3890571542045,6722.691095778857,6721.445578254719,6760.00463060283,4166568.91015625,3,6722.691095778857_594.3890571542045_4166568.91015625,
677.4209456660376,6746.32198131214,6738.88382069016,6774.767406620011,895622.5283203125,3,6746.32198131214_677.4209456660376_895622.5283203125,
715.1144144046485,6735.923804068183,6733.5581771507095,6773.86351958655,671248.984375,3,6735.923804068183_715.1144144046485_671248.984375,
724.7841901155477,6735.004377075492,6731.81150916957,6771.840983189581,953164.234375,3,6735.004377075492_724.7841901155477_953164.234375,
769.476770516851,6741.757921693043,6733.5581771507095,6775.66619423772,1482192.294921875,2,6741.757921693043_769.476770516851_1482192.294921875,
772.4772717852277,6743.196286828011,6738.88382069016,6769.05347017194,833094.171875,2,6743.196286828011_772.4772717852277_833094.171875,
373.7114042546145,6724.407821323455,6722.7355782165605,6780.546323575019,7997174.79296875,2,6724.407821323455_373.7114042546145_7997174.79296875,
650.4018952186102,6730.28791740255,6726.73512355233,6778.22428015614,1518703.6875,3,6730.28791740255_650.4018952186102_1518703.6875,
939.58038602078,6739.267456710147,6733.5581771507095,6769.05347017194,1010269.6943359376,2,6739.267456710147_939.58038602078_1010269.6943359376,
712.9400830347622,6750.799940055408,6744.88144711398,6763.035433568011,595217.76953125,2,6750.799940055408_712.9400830347622_595217.76953125,
745.4604673347484,6738.86884540566,6735.9664736166,6771.840983189581,966508.8203125,2,6738.86884540566_745.4604673347484_966508.8203125,
450.77301477271385,6722.720296124547,6721.445578254719,6776.718721188539,6689220.520996094,2,6722.720296124547_450.77301477271385_6689220.520996094,
817.5071685844771,6748.390012187133,6738.88382069016,6760.00463060283,543750.96875,2,6748.390012187133_817.5071685844771_543750.96875,
881.047450096266,6746.193464144962,6741.85509864234,6760.00463060283,981916.4921875,2,6746.193464144962_881.047450096266_981916.4921875,
364.62004453708187,6746.2324844979885,6741.85509864234,6766.06863860037,158675.98046875,2,6746.2324844979885_364.62004453708187_158675.98046875,
512.2675240157828,6724.415695301179,6720.15105716133,6773.86351958655,1630259.7890625,2,6724.415695301179_512.2675240157828_1630259.7890625,
728.7834295818302,6744.81526449408,6735.9664736166,6769.05347017194,936786.64453125,3,6744.81526449408_728.7834295818302_936786.64453125,
885.0493393872378,6747.873339776797,6744.88144711398,6769.05347017194,590352.7265625,2,6747.873339776797_885.0493393872378_590352.7265625,
